ticker,mae,rmse,r2,dpa,long_ret_mean,short_ret_mean,status
A,0.013777508736542354,0.018795555494162362,-0.0003367744506463932,50.05149330587023,0.013451344351660725,0.0,success
AAPL,0.013429975405100478,0.018667753579343326,-0.09199211016035913,49.43357363542739,0.17221703067929633,0.04516741079086624,success
ABBV,0.011396887005020926,0.01655036737285236,-0.00961466025369373,51.66666666666667,0.07083198943455306,1.8759253444275537,success
ABNB,0.02888581868392823,0.03349084484415358,-2.4190679485338973,54.44444444444444,-0.0031026976235986542,0.0,success
ABT,0.00995557186933891,0.013861640431937158,0.0006600801182008453,51.59629248197734,0.02274924679152751,-0.2715545744169549,success
ACN,0.012375561101056955,0.01752403637663652,-0.0050406454685894,50.6578947368421,-0.0077004786981410825,-0.0411630559263526,success
ADBE,0.015681763028787318,0.022855615282407205,-0.03031514049432893,49.742533470648816,-0.023342389230197772,0.0,success
ADI,0.015370594934860324,0.02121215630898933,-0.02594728015632053,52.31719876416066,0.12169396241885637,-0.04972808225013768,success
ADP,0.009497115443782041,0.013574440299648185,-0.005598516117538033,51.905252317198766,0.010839525440016132,0.0,success
AEE,0.009346998141066605,0.012554257321527915,-0.01648065057195791,52.111225540679705,0.03590654930772015,0.0,success
AEM,0.017175877743566964,0.022980144838173677,-0.0037126493581012276,54.685890834191554,0.17243839454303683,0.2669522508040513,success
AEP,0.00979158494099411,0.013075272366352428,-0.008026849441692852,51.493305870236874,0.11828875907788021,-0.0022186310958624868,success
AFL,0.009384427321538035,0.01329244860525857,-5.1048781557261336e-05,54.685890834191554,0.07501511582822683,0.0,success
AIG,0.011526546037972285,0.016237250129383173,-0.00017609721020495073,53.75901132852729,0.04785450452832247,0.0,success
AJG,0.010516921811942382,0.014604724830136416,-0.022795969486296253,54.17095777548918,0.04139207766317961,0.022133168495340385,success
ALB,0.02646979756855021,0.03528089326726596,-0.007785614084922843,49.0216271884655,-0.01788264760262257,0.40798305107789856,success
ALGN,0.02071779043563563,0.03225908956320593,-0.02389988665110443,48.97959183673469,-0.05921062575126,0.7410941729638414,success
ALL,0.012124734697540879,0.016654516171596592,-0.00981195310834626,50.360453141091654,0.09155708283969659,0.04148882694008299,success
ALNY,0.017603441791996882,0.027170228494599238,-0.028278947295629298,48.94409937888199,0.07318290480847829,0.07703415911026092,success
ALRM,0.01369991749672965,0.018774650982659413,-0.027258165178492222,52.19638242894057,0.19358420579030577,-0.06476561818822307,success
AMAT,0.020156410173725728,0.027417009673514774,-0.005287630116386888,49.845520082389285,0.16619682026073518,0.14110170628085897,success
AMCR,0.010791904362260178,0.015664315259529188,-0.009281349272377337,48.89867841409692,0.02456631020683942,-0.14956102894977724,success
AMD,0.045418207324730134,0.05443536101140467,-1.5213048505747162,50.25746652935118,5.77735100017942,0.1304171989587959,success
AMGN,0.010938736623021991,0.015541912879183856,-0.00029087406983530073,50.77239958805355,0.06454464224757518,0.3394209369296084,success
AMT,0.013178810873119107,0.017589861099919286,-0.046906992947011616,50.669412976313076,-0.003103896155759816,0.0,success
AMZN,0.016679945836144704,0.02311801732940034,-0.02104678406289673,52.832131822863026,0.07906121923042317,-0.11869214064909711,success
ANAB,0.03274921294612898,0.05125919159172415,-0.022887819703533818,53.21100917431193,0.40659519293965624,0.40459131896409156,success
AON,0.009927344084348933,0.014279642634913206,-0.004615170866456797,52.31719876416066,0.016454327347314075,-0.013546819444937297,success
APD,0.011604764030046857,0.017327864816825196,-0.011925141429847796,50.46343975283213,0.0240732545856572,0.10246131875816136,success
APLS,0.025944778540747185,0.039730188394066945,-0.022374799616347252,53.87205387205387,0.16091574147825308,-0.1065033174223886,success
APPF,0.017598468001870485,0.026599250738421044,-0.011709498964733056,51.162790697674424,0.025864372376294797,-0.061589357688810915,success
APRE,,,,,,,skipped_volatile
APTV,0.016710408804758544,0.02356027123940129,0.004938009361543982,50.76628352490421,0.3063332483061278,-0.07295789525653269,success
ARE,0.015267465540925694,0.021365707407886902,-0.002781964390828895,48.506694129763126,-0.11328524579008749,0.14888340999816466,success
ARQT,0.025763892994055255,0.037617896246353796,-0.0751741318978636,54.67289719626168,0.3461364070304639,0.3039389598237927,success
ARVN,0.03343787424194246,0.047801054963963516,-0.38007450961300626,56.439393939393945,0.3760728874128042,-0.20231708684374947,success
ARWR,,,,,,,skipped_volatile
ASAN,,,,,,,skipped_volatile
ASML,0.01976219844142811,0.027006778468386915,-0.03571731106858134,52.111225540679705,0.13307607668164476,0.12022127486767217,success
AU,0.02277500226220358,0.030751674021474797,-0.008653993925092918,48.40370751802266,0.059665819823139225,0.32823440812811605,success
AVB,0.01077857188829127,0.01436881863750079,-0.0017954347170503482,50.56642636457261,0.00603532422410105,-0.09634774776229812,success
AVGO,0.021471591341372238,0.03189189677357524,-0.0007789178106674122,54.42622950819672,0.275483860929452,0.0,success
AWK,0.01062957054203102,0.014191079268139306,-0.003174416384013057,50.455927051671736,0.010397721161914784,0.0,success
AXP,0.01368839019450806,0.018985305370343028,-0.06823232351544561,52.523171987641604,0.12881180977923826,-0.1446012779487549,success
AZO,0.011040554890705313,0.01500480667773776,-0.012406237763307848,53.55303810504635,0.07108752070713413,0.12596919282762187,success
BA,0.016049636326643114,0.022962301969921068,-0.0020206740429500325,51.905252317198766,0.03769781848841083,0.3892312448310964,success
BAC,0.01255260593822867,0.017291045537302666,-0.040726004240691394,49.0216271884655,0.03583390392397835,0.061599332608452996,success
BAX,0.014522765432733729,0.02246754022817721,-0.00925311245816074,48.918640576725025,-0.10764353457080465,0.6929693376928336,success
BBY,0.01632591012233366,0.023438488051969283,-0.0034019205604438607,48.506694129763126,0.002515546468220605,0.0,success
BDX,0.01018665205731444,0.015088891795583165,-0.003666115972579931,53.3470648815654,0.1253749662905492,-0.10441769763273569,success
BEAM,,,,,,,skipped_volatile
BIIB,0.014094014339197049,0.022221263520527956,-0.014143703919081707,48.19773429454171,0.009408643448164902,0.07804325356955842,success
BK,0.010992938344979853,0.015154457985345524,-0.0036226770050653556,54.17095777548918,0.11390812094112612,0.18971424410134924,success
BKNG,0.014030729700594458,0.01932255249762978,-0.0016544735184753634,53.86199794026777,0.08525857895965382,0.0,success
BKR,0.015977003965278166,0.021785004008219002,-0.04414269133229687,46.44696189495365,-0.03151815039656996,0.11637696129050323,success
BL,0.017075189613616086,0.024839274449306132,-0.004509638279383221,48.51190476190476,0.0060986111642609645,-0.1511142816605083,success
BLK,0.01227503615792995,0.01723687677222878,-0.03800225143323721,47.68280123583934,-0.02176013090191348,0.3078051653545096,success
BLKB,0.013144880297445602,0.0196518461611416,-0.00044179498736007794,48.375,0.0,0.0015758888473711011,success
BMRN,0.014064435176818612,0.020652392710533048,-0.01673004871366257,50.05149330587023,-0.0072705451575163105,-0.04233111787856369,success
BMY,0.01109956486766148,0.015786583884025353,-0.0017403201381764877,50.669412976313076,-0.01670096933032007,0.012941906403500866,success
BOLD,0.03298082998470341,0.04203518599202555,-1.5323848252757553,68.42105263157895,0.0,0.064565390525668,success
BRK-A,0.008204124875243341,0.011169242864073243,-0.0029480091564895172,52.62615859938208,0.04017621894227033,0.07393250175627558,success
BRK-B,0.008734757691434544,0.011887510157049079,-0.1436497466257478,51.69927909371782,0.03715272748041277,0.045939168305370176,success
BRO,0.010919471848455287,0.015744320931040955,-0.030858135530517528,48.094747682801234,-0.06607658058021795,0.06705374808619297,success
BSX,0.0101078211763456,0.015047898017339694,-0.00020625955424846687,53.14109165808445,0.06756625840687153,0.0,success
BWA,0.01503422578313568,0.02135061266397711,-0.001089915459771218,53.55303810504635,0.09563036172120291,-0.5770229511316279,success
C,0.013454434671132087,0.01890502110881744,-3.6514100978823905e-05,52.832131822863026,0.11354683635240194,0.0,success
CAG,0.010743438245580123,0.014520834327657304,-0.0076960511957928635,47.0648815653965,-0.05648335453938132,0.013159111296450234,success
CARR,0.01429863202654212,0.020343326303454288,-0.01627860785358881,54.066985645933016,0.14599602546111567,-0.23367205061626703,success
CAT,0.013980526091623311,0.019343854509837128,-0.011287018282571504,49.94850669412976,0.13466868620959546,0.1699918800598795,success
CB,0.009307455971038119,0.012715966438317189,-0.00409298896060073,46.44696189495365,0.0,0.06332284023226159,success
CDNS,0.015965081708404372,0.02255035101007524,-0.0017598946942780636,51.59629248197734,0.09797092122232952,0.0,success
CFG,0.013664009388086106,0.020397262167396093,-0.0009597748175738108,54.32692307692307,0.16164759605423865,-0.12911308194857307,success
CFLT,,,,,,,skipped_volatile
CGON,0.029330593815503955,0.046375839555050674,-0.016420917185700157,49.2063492063492,0.5494654392656939,-0.26226042179976483,success
CHD,0.009376460933238922,0.013095536316063913,-0.001251353048298709,46.6529351184346,0.0,0.014837112901322492,success
CHRW,0.013151422146135017,0.020828411079824426,-0.010633080105998838,49.742533470648816,0.05053827470595435,0.10343792277012707,success
CHTR,0.017121008505324328,0.02525689404816114,-0.009496948383032944,48.65319865319865,-0.0812382203056373,-0.07310362962457458,success
CHWY,0.022380176324745593,0.03009110806314983,-0.19730160683286924,47.89915966386555,-0.09017243011376459,-0.01956585499788695,success
CI,0.012028763954822639,0.018190390607584036,-0.005712426234292911,47.579814624098866,-0.13684653780577044,0.04346209378048287,success
CINF,0.011527400149065765,0.016398549215689853,0.0015186207710757849,52.523171987641604,0.049570674308305585,-0.13451418083562316,success
CL,0.008852058147091854,0.011765409512126011,-0.004809893895926454,51.8022657054583,0.03573270847730886,0.0,success
CLF,0.02631707909893583,0.03734379769859904,-8.148414665987147e-05,51.28733264675592,0.06387915392489955,-0.06266421459862419,success
CLX,0.011137239281936745,0.015335000123591963,-0.012573966534290548,50.87538619979403,-0.004833431599718346,0.08360022928277268,success
CMA,0.018024061717933686,0.027015126607793122,-0.0066471483010654975,48.96694214876033,0.03601539123083098,0.5003772128710002,success
CMC,0.01681551499617515,0.022865297013272026,-0.04868583432229401,51.493305870236874,0.20950451467600661,0.06797051818548193,success
CMCSA,0.011962228040568186,0.0167870179478977,-0.00036250117310632213,49.63954685890834,-0.011188945507169024,0.0,success
CME,0.008780668506297006,0.011551291116088542,-0.020188604663819776,50.174216027874564,0.09032068842275423,0.09028635306470631,success
CMG,0.013479099160544962,0.02035711471734484,-0.0018455574849041145,47.64468371467026,-0.09929332807676605,0.042704331481093045,success
CMS,0.009216790358556598,0.012178097506333125,-0.006186744755723561,54.067971163748716,0.030774913855362872,-1.438134916930811,success
COIN,,,,,,,skipped_volatile
COP,0.01504112210411176,0.020684495208578336,-0.010774982789554022,49.43357363542739,0.8207272936382524,0.04259597721220526,success
COST,0.010266265001427992,0.014655832617719524,-0.004816416331319795,47.0648815653965,0.0,0.07010756807995952,success
CPB,0.011298999547831355,0.015347096716808482,-0.015601982360569089,46.85890834191555,-0.053407193818661304,0.37676035420507786,success
CPRT,0.011780852665341325,0.01637442802802755,-0.04322705496724755,52.42018537590113,0.040674473909846146,0.0,success
CPT,0.011151852522018063,0.01465594904959123,-0.0039323911565984915,48.30072090628219,0.902414084534664,-0.019182130321386028,success
CRBU,,,,,,,skipped_volatile
CRM,0.01447271964832226,0.021048991196717996,-0.004932894940263832,51.681195516811954,0.04427637019257882,0.6169596390291073,success
CRNX,0.02505634471049635,0.03673212717783368,0.0006144680098283395,52.94117647058824,3.616669845994375,0.024144912151011968,success
CROX,0.02289531330387468,0.0340510707945488,-0.07261322961766181,51.012145748987855,0.1566667088231817,-0.0634572048329655,success
CRSP,0.0294842043280937,0.03988936285027902,-0.022205295452415674,49.25816023738873,0.030229451700468396,0.4013696069471,success
CRWD,0.020638147649733145,0.02897928014080756,-0.03618506372478558,50.84033613445378,0.06507345662298446,-0.3078632615106572,success
CSCO,0.010071819984630047,0.015182896408232931,-0.0063472470081396,51.3903192584964,0.06372137928269944,0.07455338013019973,success
CSX,0.010851488255256279,0.014551413658665831,-0.004501587977058907,51.3903192584964,0.037767931891214884,0.0,success
CVNA,,,,,,,skipped_volatile
CVS,0.013021645944939344,0.01979843606516403,-0.010335748710040171,52.42018537590113,-0.022406015558266885,0.8620374064883876,success
CVX,0.011452840395787084,0.015786380200036813,0.0009192879947573784,50.05149330587023,0.10840132678256219,-0.03332339640663978,success
D,0.010898186760629256,0.014798276738048916,-0.006261508005373395,50.9783728115345,-0.0204639107081706,0.0365424618688539,success
DASH,0.019750433260038138,0.027762951572032315,-0.030935308316721866,50.27624309392266,0.7815306704156108,-0.09974220828951458,success
DD,0.012619478643922329,0.018748012835174722,-4.444814861326307e-05,50.669412976313076,0.08175320800909491,0.0,success
DDOG,0.026395107366224243,0.03898301913483665,-0.2415680664875064,43.17180616740088,-0.22756351897065297,0.5396071688701628,success
DE,0.012940596807634097,0.018398246423406227,-0.012245733167570272,51.8022657054583,0.04655641790221857,0.07897912483279751,success
DECK,0.020149042118814325,0.029431299882188684,-0.0889368824508352,47.88877445932029,-0.26848463969812275,0.1503081265010337,success
DG,0.015905634552537334,0.02543552700968606,0.0005546877353351798,50.75125208681135,0.10497861256358212,0.14485398155407642,success
DHI,0.017086203706551634,0.02313750872447669,-0.058985148962726885,48.40370751802266,0.29310464872039554,0.0774161579151901,success
DHR,0.01284530700436451,0.017925977068169858,0.0005825593840711463,50.46343975283213,5.0849582090080096e-05,-0.0017776761247278465,success
DIS,0.013076138662118604,0.01906549672897181,-0.0012202648439034736,50.77239958805355,-0.09155861694417372,0.0005199238791064521,success
DLR,0.012911096470965347,0.01781900344062685,-0.0003876616888704998,52.911392405063296,0.09787368921587809,0.0,success
DLTR,0.016246898614758736,0.02515643390895712,-0.002302190602034626,48.19773429454171,-0.039026790787136195,0.2852719139367935,success
DOCU,0.02159130730813624,0.03141172928464877,-0.03140752633552002,54.64285714285714,0.022005546601080353,-0.41288314746321475,success
DOV,0.01136194654684486,0.015846129387969702,-2.2615179284812825e-08,50.360453141091654,0.06263156799866115,0.0,success
DOW,0.02355082009614223,0.0344220441547942,-0.1298210899850314,45.34412955465587,0.003737710931947881,-0.018469124436764038,success
DPZ,0.012412626144192657,0.01768515963245907,-0.005930690316521048,49.56304619225968,0.03558489221375735,0.0,success
DTE,0.009270658213180901,0.01222632416490881,-0.006936862253188014,44.387229660144186,0.0,0.028046090519086166,success
DUK,0.009042248729561471,0.011566489221740025,-0.010364110957483241,47.167868177136974,0.0,0.03670782847410385,success
DVN,0.017719786010290152,0.024855488890370668,-0.009026267869578941,48.6096807415036,-0.1499258204924694,0.043698648069120584,success
DXCM,0.018059167089180383,0.029543280467301772,-0.010278050512861903,50.51813471502591,0.008680008139541815,-0.03835351156914177,success
EBAY,0.014384229106558132,0.020819153792082018,-0.005061238131775836,52.31719876416066,0.09610081527420684,-1.8590656657630587,success
ECL,0.010361229656247011,0.01490037062315151,0.0005287243363625294,53.3470648815654,0.07125425502872715,0.0,success
ED,0.009277896465153536,0.01204591268713003,-0.0032658820941640077,47.88877445932029,0.18986289545873497,0.03301466691591962,success
EDIT,0.04607209931470301,0.06386041766326071,-0.010128894160218449,48.35164835164835,0.028885322968804115,-0.76977403360769,success
EIX,0.012177187504587636,0.01686970480745297,-0.0028337022012130397,48.6096807415036,0.24487826814423475,0.02668405586215049,success
ELV,0.01235780036204873,0.018461256262118517,0.0022602739917446657,49.83388704318937,0.0634091152253912,-0.038314096941438044,success
EMN,0.014443761569557017,0.02065251767369174,-0.002461978924563235,49.53656024716786,-0.0007938238044420871,0.0,success
EMR,0.012224363402453827,0.017329202189855314,-0.011025317018329872,52.9351184346035,0.07400527799432528,0.0,success
EOG,0.014613248127452039,0.020156329653532097,-0.009026165891270033,51.69927909371782,0.048746114418986505,-0.05299396021960651,success
EQIX,0.01247764731754834,0.017559633460335268,-0.004562916723210186,51.68776371308017,0.06728521875985857,0.0,success
EQR,0.01093979580869354,0.014505292534301504,-0.0008530027882063251,50.56642636457261,-0.013313305523136702,-0.005205124612193753,success
ES,0.011553825031471777,0.015725168071598322,-0.0076052801199402165,47.88877445932029,0.0,0.005849228906063913,success
ESS,0.011649919939611411,0.015462632157298524,-0.0012907161716759763,52.42018537590113,-0.0008954498961617443,-0.12866883962379028,success
ESTC,0.023960198517061916,0.035080215547139804,-0.03435750892069778,53.2319391634981,-0.3275849705276528,-0.03382797821508825,success
ETN,0.015488916420405577,0.02105360883314996,-0.2002017436742094,50.77239958805355,0.1442685278523103,0.10642850363495834,success
ETR,0.009995890285613464,0.014320477982737107,-0.0008672154673727839,52.21421215242018,0.10290357063389083,-0.016547461745654145,success
ETSY,0.02324862808226452,0.03207163970659281,-0.01790732367845016,51.89873417721519,-0.048860053952851375,0.28205432010650233,success
EW,0.013277365136539768,0.021005950227645374,-0.0006782136545466777,49.22118380062305,-0.0003918018675769905,0.009388021658102768,success
EWBC,0.01645007254135011,0.023413402688356403,-0.0010133022024139127,50.9783728115345,0.07403941187817349,0.4044231048617301,success
EXAS,0.022678005994097427,0.03435020523014761,-0.004702446159806861,49.24731182795699,0.16664397872597972,0.23921936816505315,success
EXC,0.010002626129503473,0.013480523463542173,-0.008918141591403472,48.094747682801234,-4.029894752607987,0.02743009940877224,success
EXPD,0.011813410272500468,0.017245250433203838,-0.004916033923543894,49.63954685890834,0.05640388314738528,0.0709091201076674,success
F,0.01684248204608789,0.023592216639822205,-0.011866737491440293,46.96189495365603,-0.5887082358472504,0.06849824526545666,success
FANG,0.015716668387068814,0.021932709011938775,-0.030016488670864483,52.3517382413088,0.0032400438620280186,0.12556930842318278,success
FAST,0.010962371697997044,0.015716298467754592,-0.008323712984173559,48.918640576725025,-0.12217933118066834,0.07756811330409667,success
FATE,,,,,,,skipped_volatile
FCX,0.020419837435744864,0.02789717529425654,-0.004881573159970509,51.18434603501545,1.706798159730406,0.004811218915375669,success
FDX,0.013221815504223335,0.021084151703769344,-5.652387069510212e-06,52.523171987641604,0.0961998570359624,0.0,success
FE,0.009184126963339524,0.012502773756021957,0.0003173855244205104,53.244078269824925,0.03227423824880509,0.0,success
FITB,0.014516820373877333,0.02025292748057214,-0.0070949826701873775,48.506694129763126,0.0,0.061223742823826546,success
FMC,0.018821563609706035,0.031861674384595355,-0.04263351346791944,49.22760041194645,-0.0846745482766414,-0.7182396590845582,success
FOLD,0.018337465677316093,0.027864056120058562,-0.013876514690213115,48.98843930635838,0.07390002434512628,0.0,success
FOXA,0.015557615172095921,0.020765246494572228,-0.10910573188708694,43.7246963562753,0.08219095486838487,0.025396769084490338,success
FROG,0.027722373738729916,0.042804070839795615,-0.11711734884493419,50.79365079365079,-2.79771647565423,0.19237953872850974,success
FTI,0.01795779895281035,0.025216879446580825,-0.03132757412310094,50.32751091703057,0.3806781438674194,0.2081206725500996,success
FTNT,0.015479280361120272,0.02499621338782127,-0.005901296451763294,53.923205342237054,0.07881618301479473,0.0,success
GD,0.00911818224477045,0.012921541278434175,0.0005986213271735874,52.9351184346035,0.05802469050807635,0.0,success
GE,0.013865476010047307,0.019255896946033746,-0.023471219332658944,43.151390319258496,-0.675547876103341,0.21677160653311656,success
GILD,0.011457562383381963,0.01614675219706229,-0.01682272639937099,50.25746652935118,0.12037710952558331,0.11236019278050595,success
GIS,0.009942726780430419,0.013513967189198076,-0.019376942179350376,50.56642636457261,-0.10706358129620622,-0.014478754180937027,success
GL,0.011346453605034307,0.017286771833886584,-0.004292475732067702,55.7157569515963,0.13277775216035875,0.0,success
GLUE,,,,,,,skipped_volatile
GM,0.014536401308083301,0.02169929159642168,-0.004744989032565483,55.97147950089126,0.18330604168529172,0.0,success
GOLD,0.02242080440986809,0.031472901980984846,-0.1037963871763159,51.8348623853211,0.2952500279428335,-0.0315732499105224,success
GOOG,0.013599098920943162,0.018713798399662147,0.0014063396268384487,54.95608531994981,0.18602732431999902,0.06413730428354505,success
GOOGL,0.013721022930446847,0.018888119546974225,-0.00539927913335303,53.19949811794228,0.17682297950749437,0.17202966548844162,success
GPK,0.013444470458938726,0.019275589232551668,-0.001966760930756095,49.0216271884655,-0.03382475601671736,0.0,success
GS,0.012671653572239283,0.017733551632254294,-0.0029444200311912194,54.17095777548918,0.12562917490455403,0.3171639301673825,success
GWRE,0.01607131986067327,0.026369700878451592,-0.0994498416009657,51.93798449612403,0.033553792320367565,0.1387701711868588,success
HAL,0.018177587709126298,0.025089574132577168,-0.00022267030222233863,48.40370751802266,0.0,0.0267494276826608,success
HBAN,0.014135939171945808,0.020101309969312853,-0.010289665157213745,50.56642636457261,0.07336130619824804,-0.039108265318603015,success
HD,0.011257094226348916,0.015005104996923563,-0.0011979682118723467,50.9783728115345,0.048751543403504745,-0.40184362869088375,success
HIG,0.010021109395591359,0.013752697256446473,-0.003587267482728196,54.78887744593203,0.07384741793967871,0.13029969607571085,success
HII,0.013318126597115372,0.023436543471970505,-0.0019714565148110097,54.92700729927007,0.14485797865527614,0.0,success
HOLX,0.009850781482478728,0.014647874522981615,-0.0040298977580190964,49.94850669412976,0.008481243992402113,0.04056825282150495,success
HON,0.009808965554056168,0.013636473219586427,-0.011950837541505832,51.493305870236874,0.04866993706574942,0.0,success
HOOK,,,,,,,skipped_volatile
HP,0.02271810712510663,0.03110686165834611,-0.03860354333899596,47.47682801235839,0.03607864433530313,0.02153487814083719,success
HRL,0.010404567082742615,0.015515407993191533,-0.009658159168692615,49.330587023686924,-0.02135751568115036,-0.24690550016275437,success
HST,0.013924037616841063,0.018828389715635677,-0.000167894413010794,51.493305870236874,0.037829698222768465,0.0,success
HSY,0.010811999146689882,0.014879403520457165,-0.00024807713189800573,49.53656024716786,0.025756347647896017,0.0,success
HUBS,0.021353565063567725,0.030707850799822675,-0.007460483388625372,50.48309178743962,-0.21407084848684277,0.17879916230622356,success
HUM,0.015254681556821961,0.024048304694774297,-0.010216215634997639,52.9351184346035,0.014730590708002849,-0.30363174032711565,success
HWM,0.015277427616929655,0.021787756259699774,-0.004845389884580387,55.654761904761905,0.3198097496414927,-0.2217742689197444,success
IBM,0.010993445137636356,0.016498965882093646,-0.018297659063212235,54.994850669412976,0.08625290230901363,0.9054297565505808,success
ICE,0.008587460235679772,0.012028760815832136,-0.008362606255188698,54.266666666666666,0.0757560289414817,0.0,success
IDXX,0.01600346572854584,0.023493397079378368,-0.04863712305072654,49.63954685890834,0.051092989753724755,0.0,success
ILMN,0.021488815192867425,0.02951774630384427,-0.006373660037874762,49.78947368421053,-0.027589466702155924,0.04076805786765579,success
INCY,0.013600248606734342,0.018998716367964016,-0.020314720068469905,50.87538619979403,0.03844649253912457,0.0,success
INTC,0.022404771835029178,0.03269191862840738,-1.5916130671422835e-05,49.53656024716786,0.06010566079978799,0.0,success
INTU,0.0222630243532494,0.028002899769326725,-0.5844421191689473,50.669412976313076,0.01665453013497898,0.0,success
INVH,0.010295549398727791,0.013551552401004394,-0.03765914329684694,46.17737003058104,-0.05114454129306081,0.0,success
IONS,0.01861046084223205,0.027172599925428982,-0.01960391283571572,49.53656024716786,0.08232705563957919,0.1318958832832305,success
IP,0.014334421248813985,0.02083447693867822,-0.010205540947299196,50.05149330587023,0.02810264936366181,0.7811039185082302,success
IQV,0.015912594824167094,0.02336987211782685,-0.018344345474446522,49.358974358974365,0.11531678179570286,-0.1375359267600157,success
IR,0.014454457582364992,0.02051923963364494,-0.005968793162413055,46.20253164556962,-0.0077725185127314675,0.0,success
ISRG,0.01400932496842568,0.020533830520426326,-0.014153569271114552,47.79874213836478,0.09403329266110666,0.1102179422433257,success
ITW,0.009938424800563065,0.013739910636401205,-0.018012809829179632,52.62615859938208,0.05909772369360564,0.0,success
JAMF,0.01760196092690196,0.026044808181467254,-0.16548460084502659,51.29533678756477,-0.09031777335001366,0.2758591245824649,success
JBHT,0.01421500848173915,0.020414824053332573,-0.008295289325681354,50.15447991761071,-0.38033408542958114,0.05754269905218542,success
JNJ,0.0077998178983139715,0.01082212741304651,-0.004403120963266227,49.22760041194645,0.10317530102787517,0.03435979345841348,success
JPM,0.010838244375433966,0.015438957951490183,-4.836319871825978e-05,55.09783728115345,0.11024295972699677,0.0,success
KALV,0.02901412562276597,0.03972892310393845,-0.000893524827597858,48.60759493670886,0.12222910788257987,-0.036210310667012524,success
KBH,0.01776824747124005,0.023735499727831722,-0.01700565285844946,51.59629248197734,0.09122940497647408,0.20330187465730037,success
KEY,0.017433241886147022,0.025444551159681226,-0.009552232469321797,51.18434603501545,0.16637491640351035,-0.02157166657770045,success
KGC,0.020804442889139137,0.02799382591175212,-0.00894844971195674,46.03501544799176,0.0,0.23074824692078172,success
KHC,0.01134691981939764,0.015101701791540415,-0.0029883344489154418,46.770025839793284,-0.47618075875333454,-0.011789123174241871,success
KLAC,0.01982641573667895,0.0272939856564848,-0.026720854361942825,46.54994850669413,-0.08646709873260702,0.21384201339702183,success
KMI,0.009967781409911019,0.014095661334388991,-0.04779956452017342,45.83333333333333,0.0,0.14732448387623603,success
KMPR,0.01594096941786582,0.02321203952289159,-0.00045219793727979685,50.56642636457261,-0.03322501691152291,0.3239655986230721,success
KO,0.007486231678311394,0.0101303466558509,-0.0004959316066730501,51.18434603501545,0.051080446433374206,-0.06395250115026126,success
KPTI,0.04813277844809936,0.06240420646297908,-0.16961249381952892,43.652561247216035,0.03007563325369706,1.3958657039765399,success
KROS,0.02669207496904339,0.033628128934156565,-0.6191076526860826,48.792270531400966,0.09103110515429735,-1.0322693926858666,success
KURA,0.028121086880211425,0.04042294659188362,-0.029294825173449945,46.701846965699204,-0.10677935453807148,-0.35421704577251434,success
